file,participant,context,label,trial,audio_key_for_duration,audio_duration_s,imu_duration_s_at_50hz,has_1khz_audio
47---Workshop---Drill in use---3.pkl,47,Workshop,Drill in use,3,Audio,4.307,4.46,False
47---Workshop---Hammering---1.pkl,47,Workshop,Hammering,1,Audio,16.455,17.04,False
47---Workshop---Hammering---2.pkl,47,Workshop,Hammering,2,Audio,16.03,16.6,False
47---Workshop---Hammering---3.pkl,47,Workshop,Hammering,3,Audio,16.648,17.24,False
47---Workshop---Sanding---1.pkl,47,Workshop,Sanding,1,Audio,15.779,16.34,False
47---Workshop---Sanding---2.pkl,47,Workshop,Sanding,2,Audio,17.247,17.86,False
47---Workshop---Sanding---3.pkl,47,Workshop,Sanding,3,Audio,18.328,18.98,False
47---Workshop---Screwing---1.pkl,47,Workshop,Screwing,1,Audio,12.921,13.38,False
47---Workshop---Screwing---2.pkl,47,Workshop,Screwing,2,Audio,15.47,16.02,False
47---Workshop---Screwing---3.pkl,47,Workshop,Screwing,3,Audio,12.979,13.44,False
47---Workshop---Vacuum in use---1.pkl,47,Workshop,Vacuum in use,1,Audio,19.371,20.06,False
47---Workshop---Vacuum in use---2.pkl,47,Workshop,Vacuum in use,2,Audio,18.502,19.16,False
47---Workshop---Vacuum in use---3.pkl,47,Workshop,Vacuum in use,3,Audio,24.47,25.34,False
49---All---Other---1.pkl,49,All,Other,1,1kHz_Audio,18.018,18.52,True
49---All---Other---2.pkl,49,All,Other,2,1kHz_Audio,18.077,18.6,True
49---All---Other---3.pkl,49,All,Other,3,1kHz_Audio,17.575,17.98,True
49---Bathroom---Brushing_hair---1.pkl,49,Bathroom,Brushing_hair,1,Audio,18.772,19.44,False
49---Bathroom---Brushing_hair---2.pkl,49,Bathroom,Brushing_hair,2,Audio,17.846,18.48,False
49---Bathroom---Brushing_hair---3.pkl,49,Bathroom,Brushing_hair,3,Audio,18.773,19.44,False
49---Bathroom---Hair_dryer_in_use---1.pkl,49,Bathroom,Hair_dryer_in_use,1,Audio,17.981,18.62,False
49---Bathroom---Hair_dryer_in_use---2.pkl,49,Bathroom,Hair_dryer_in_use,2,Audio,16.649,17.24,False
49---Bathroom---Hair_dryer_in_use---3.pkl,49,Bathroom,Hair_dryer_in_use,3,Audio,14.041,14.54,False
49---Bathroom---Shaver_in_use---1.pkl,49,Bathroom,Shaver_in_use,1,Audio,16.011,16.58,False
49---Bathroom---Shaver_in_use---2.pkl,49,Bathroom,Shaver_in_use,2,Audio,16.166,16.74,False
49---Bathroom---Shaver_in_use---3.pkl,49,Bathroom,Shaver_in_use,3,Audio,16.552,17.14,False
49---Bathroom---Toilet_flushing---1.pkl,49,Bathroom,Toilet_flushing,1,Audio,5.408,5.6,False
49---Bathroom---Toilet_flushing---2.pkl,49,Bathroom,Toilet_flushing,2,Audio,5.215,5.4,False
49---Bathroom---Toilet_flushing---3.pkl,49,Bathroom,Toilet_flushing,3,Audio,5.408,5.6,False
49---Bathroom---Toothbrushing---1.pkl,49,Bathroom,Toothbrushing,1,Audio,16.378,16.96,False
49---Bathroom---Toothbrushing---2.pkl,49,Bathroom,Toothbrushing,2,Audio,17.518,18.14,False
49---Bathroom---Toothbrushing---3.pkl,49,Bathroom,Toothbrushing,3,Audio,17.459,18.08,False
49---Bathroom---Washing_hands---1.pkl,49,Bathroom,Washing_hands,1,Audio,16.05,16.62,False
49---Bathroom---Washing_hands---2.pkl,49,Bathroom,Washing_hands,2,Audio,16.764,17.36,False
49---Bathroom---Washing_hands---3.pkl,49,Bathroom,Washing_hands,3,Audio,17.266,17.88,False
49---Kitchen---Blender_in_use---1.pkl,49,Kitchen,Blender_in_use,1,Audio,16.609,17.2,False
49---Kitchen---Blender_in_use---2.pkl,49,Kitchen,Blender_in_use,2,Audio,16.262,16.84,False
49---Kitchen---Blender_in_use---3.pkl,49,Kitchen,Blender_in_use,3,Audio,16.455,17.04,False
49---Kitchen---Chopping---1.pkl,49,Kitchen,Chopping,1,Audio,14.891,15.42,False
49---Kitchen---Chopping---2.pkl,49,Kitchen,Chopping,2,Audio,17.691,18.32,False
49---Kitchen---Chopping---3.pkl,49,Kitchen,Chopping,3,Audio,21.399,22.16,False
49---Kitchen---Grating---1.pkl,49,Kitchen,Grating,1,Audio,18.135,18.78,False
49---Kitchen---Grating---2.pkl,49,Kitchen,Grating,2,Audio,15.76,16.32,False
49---Kitchen---Grating---3.pkl,49,Kitchen,Grating,3,Audio,16.822,17.42,False
49---Kitchen---Microwave---1.pkl,49,Kitchen,Microwave,1,Audio,25.648,26.54,False
49---Kitchen---Microwave---2.pkl,49,Kitchen,Microwave,2,Audio,23.621,24.46,False
49---Kitchen---Microwave---3.pkl,49,Kitchen,Microwave,3,Audio,22.133,22.9,False
49---Kitchen---Pouring_pitcher---1.pkl,49,Kitchen,Pouring_pitcher,1,Audio,4.461,4.62,False
49---Kitchen---Pouring_pitcher---2.pkl,49,Kitchen,Pouring_pitcher,2,Audio,4.056,4.2,False
49---Kitchen---Pouring_pitcher---3.pkl,49,Kitchen,Pouring_pitcher,3,Audio,10.719,11.06,False
49---Kitchen---Twisting_jar---1.pkl,49,Kitchen,Twisting_jar,1,Audio,2.858,2.96,False
49---Kitchen---Twisting_jar---2.pkl,49,Kitchen,Twisting_jar,2,Audio,3.361,3.48,False
49---Kitchen---Twisting_jar---3.pkl,49,Kitchen,Twisting_jar,3,Audio,2.762,2.86,False
49---Kitchen---Washing_Utensils---1.pkl,49,Kitchen,Washing_Utensils,1,Audio,17.092,17.7,False
49---Kitchen---Washing_Utensils---2.pkl,49,Kitchen,Washing_Utensils,2,Audio,16.049,16.62,False
49---Kitchen---Washing_Utensils---3.pkl,49,Kitchen,Washing_Utensils,3,Audio,16.784,17.38,False
49---Kitchen---Wiping_with_rag---1.pkl,49,Kitchen,Wiping_with_rag,1,Audio,20.723,21.46,False
49---Kitchen---Wiping_with_rag---2.pkl,49,Kitchen,Wiping_with_rag,2,Audio,17.132,17.74,False
49---Kitchen---Wiping_with_rag---3.pkl,49,Kitchen,Wiping_with_rag,3,Audio,18.116,18.76,False
49---Misc---Alarm_clock---1.pkl,49,Misc,Alarm_clock,1,Audio,17.807,18.36,False
49---Misc---Alarm_clock---2.pkl,49,Misc,Alarm_clock,2,Audio,18.039,18.64,False
49---Misc---Alarm_clock---3.pkl,49,Misc,Alarm_clock,3,Audio,19.334,19.88,False
49---Misc---Clapping---1.pkl,49,Misc,Clapping,1,Audio,14.852,15.38,False
49---Misc---Clapping---2.pkl,49,Misc,Clapping,2,Audio,13.597,14.08,False
49---Misc---Clapping---3.pkl,49,Misc,Clapping,3,Audio,14.08,14.58,False
49---Misc---Coughing---1.pkl,49,Misc,Coughing,1,Audio,7.339,7.6,False
49---Misc---Coughing---2.pkl,49,Misc,Coughing,2,Audio,9.928,10.28,False
49---Misc---Coughing---3.pkl,49,Misc,Coughing,3,Audio,6.721,6.96,False
49---Misc---Drinking---1.pkl,49,Misc,Drinking,1,Audio,4.655,4.82,False
49---Misc---Drinking---2.pkl,49,Misc,Drinking,2,Audio,6.625,6.82,False
49---Misc---Drinking---3.pkl,49,Misc,Drinking,3,Audio,6.45,6.64,False
49---Misc---Knocking---1.pkl,49,Misc,Knocking,1,Audio,8.266,8.56,False
49---Misc---Knocking---2.pkl,49,Misc,Knocking,2,Audio,4.655,4.82,False
49---Misc---Knocking---3.pkl,49,Misc,Knocking,3,Audio,5.331,5.52,False
49---Misc---Laughing---1.pkl,49,Misc,Laughing,1,Audio,9.714,10.06,False
49---Misc---Laughing---2.pkl,49,Misc,Laughing,2,Audio,12.032,12.46,False
49---Misc---Laughing---3.pkl,49,Misc,Laughing,3,Audio,9.85,10.2,False
49---Misc---Scratching---1.pkl,49,Misc,Scratching,1,Audio,16.089,16.66,False
49---Misc---Scratching---2.pkl,49,Misc,Scratching,2,Audio,13.056,13.52,False
49---Misc---Scratching---3.pkl,49,Misc,Scratching,3,Audio,16.572,17.16,False
49---Other---Other---12.pkl,49,Other,Other,12,1kHz_Audio,37.256,38.52,True
49---Other---Other---13.pkl,49,Other,Other,13,1kHz_Audio,13.404,13.88,True
49---Other---Other---42.pkl,49,Other,Other,42,1kHz_Audio,53.73,55.58,True
49---Workshop---Drill in use---1.pkl,49,Workshop,Drill in use,1,Audio,4.674,4.84,False
49---Workshop---Drill in use---2.pkl,49,Workshop,Drill in use,2,Audio,4.152,4.3,False
49---Workshop---Drill in use---3.pkl,49,Workshop,Drill in use,3,Audio,6.567,6.8,False
49---Workshop---Hammering---1.pkl,49,Workshop,Hammering,1,Audio,15.837,16.4,False
49---Workshop---Hammering---2.pkl,49,Workshop,Hammering,2,Audio,15.045,15.58,False
49---Workshop---Hammering---3.pkl,49,Workshop,Hammering,3,Audio,15.895,16.46,False
49---Workshop---Sanding---1.pkl,49,Workshop,Sanding,1,Audio,16.339,16.92,False
49---Workshop---Sanding---2.pkl,49,Workshop,Sanding,2,Audio,16.049,16.62,False
49---Workshop---Sanding---3.pkl,49,Workshop,Sanding,3,Audio,16.861,17.46,False
49---Workshop---Screwing---1.pkl,49,Workshop,Screwing,1,Audio,14.002,14.5,False
49---Workshop---Screwing---2.pkl,49,Workshop,Screwing,2,Audio,11.627,12.04,False
49---Workshop---Screwing---3.pkl,49,Workshop,Screwing,3,Audio,13.017,13.48,False
49---Workshop---Vacuum in use---1.pkl,49,Workshop,Vacuum in use,1,Audio,0.483,0.5,False
49---Workshop---Vacuum in use---2.pkl,49,Workshop,Vacuum in use,2,Audio,0.676,0.7,False
49---Workshop---Vacuum in use---3.pkl,49,Workshop,Vacuum in use,3,Audio,0.386,0.4,False
51---All---Other---1.pkl,51,All,Other,1,1kHz_Audio,37.181,37.66,True
51---All---Other---2.pkl,51,All,Other,2,1kHz_Audio,17.692,18.16,True
51---All---Other---3.pkl,51,All,Other,3,1kHz_Audio,16.764,17.24,True
51---Bathroom---Brushing_hair---1.pkl,51,Bathroom,Brushing_hair,1,Audio,16.533,17.12,False
51---Bathroom---Brushing_hair---2.pkl,51,Bathroom,Brushing_hair,2,Audio,15.973,16.54,False
51---Bathroom---Brushing_hair---3.pkl,51,Bathroom,Brushing_hair,3,Audio,17.132,17.74,False
51---Bathroom---Hair_dryer_in_use---1.pkl,51,Bathroom,Hair_dryer_in_use,1,Audio,17.094,17.7,False
51---Bathroom---Hair_dryer_in_use---2.pkl,51,Bathroom,Hair_dryer_in_use,2,Audio,17.885,18.52,False
51---Bathroom---Hair_dryer_in_use---3.pkl,51,Bathroom,Hair_dryer_in_use,3,Audio,16.822,17.42,False
51---Bathroom---Shaver_in_use---1.pkl,51,Bathroom,Shaver_in_use,1,Audio,17.847,18.48,False
51---Bathroom---Shaver_in_use---2.pkl,51,Bathroom,Shaver_in_use,2,Audio,16.88,17.48,False
51---Bathroom---Shaver_in_use---3.pkl,51,Bathroom,Shaver_in_use,3,Audio,17.962,18.6,False
51---Bathroom---Toilet_flushing---1.pkl,51,Bathroom,Toilet_flushing,1,Audio,5.002,5.12,False
51---Bathroom---Toilet_flushing---2.pkl,51,Bathroom,Toilet_flushing,2,Audio,4.906,5.0,False
51---Bathroom---Toilet_flushing---3.pkl,51,Bathroom,Toilet_flushing,3,Audio,5.061,5.24,False
51---Bathroom---Toothbrushing---1.pkl,51,Bathroom,Toothbrushing,1,Audio,17.498,18.12,False
51---Bathroom---Toothbrushing---2.pkl,51,Bathroom,Toothbrushing,2,Audio,16.958,17.56,False
51---Bathroom---Toothbrushing---3.pkl,51,Bathroom,Toothbrushing,3,Audio,18.677,19.34,False
51---Bathroom---Washing_hands---1.pkl,51,Bathroom,Washing_hands,1,Audio,16.514,17.1,False
51---Bathroom---Washing_hands---2.pkl,51,Bathroom,Washing_hands,2,Audio,15.877,16.44,False
51---Bathroom---Washing_hands---3.pkl,51,Bathroom,Washing_hands,3,Audio,15.335,15.88,False
51---Kitchen---Blender_in_use---1.pkl,51,Kitchen,Blender_in_use,1,Audio,16.765,17.16,False
51---Kitchen---Blender_in_use---2.pkl,51,Kitchen,Blender_in_use,2,Audio,14.447,14.9,False
51---Kitchen---Blender_in_use---3.pkl,51,Kitchen,Blender_in_use,3,Audio,16.436,16.94,False
51---Kitchen---Chopping---1.pkl,51,Kitchen,Chopping,1,Audio,15.818,16.38,False
51---Kitchen---Chopping---2.pkl,51,Kitchen,Chopping,2,Audio,15.471,16.02,False
51---Kitchen---Chopping---3.pkl,51,Kitchen,Chopping,3,Audio,15.316,15.86,False
51---Kitchen---Grating---1.pkl,51,Kitchen,Grating,1,Audio,15.818,16.38,False
51---Kitchen---Grating---2.pkl,51,Kitchen,Grating,2,Audio,12.13,12.56,False
51---Kitchen---Grating---3.pkl,51,Kitchen,Grating,3,Audio,15.2,15.74,False
51---Kitchen---Microwave---1.pkl,51,Kitchen,Microwave,1,Audio,19.411,20.06,False
51---Kitchen---Microwave---2.pkl,51,Kitchen,Microwave,2,Audio,19.855,20.56,False
51---Kitchen---Microwave---3.pkl,51,Kitchen,Microwave,3,Audio,22.346,23.14,False
51---Kitchen---Pouring_pitcher---1.pkl,51,Kitchen,Pouring_pitcher,1,Audio,6.393,6.62,False
51---Kitchen---Pouring_pitcher---2.pkl,51,Kitchen,Pouring_pitcher,2,Audio,5.582,5.78,False
51---Kitchen---Pouring_pitcher---3.pkl,51,Kitchen,Pouring_pitcher,3,Audio,4.095,4.24,False
51---Kitchen---Twisting_jar---1.pkl,51,Kitchen,Twisting_jar,1,Audio,4.037,4.18,False
51---Kitchen---Twisting_jar---2.pkl,51,Kitchen,Twisting_jar,2,Audio,5.099,5.28,False
51---Kitchen---Twisting_jar---3.pkl,51,Kitchen,Twisting_jar,3,Audio,3.167,3.28,False
51---Kitchen---Washing_Utensils---1.pkl,51,Kitchen,Washing_Utensils,1,Audio,17.363,17.98,False
51---Kitchen---Washing_Utensils---2.pkl,51,Kitchen,Washing_Utensils,2,Audio,15.779,16.34,False
51---Kitchen---Washing_Utensils---3.pkl,51,Kitchen,Washing_Utensils,3,Audio,17.364,17.98,False
51---Kitchen---Wiping_with_rag---1.pkl,51,Kitchen,Wiping_with_rag,1,Audio,17.846,18.48,False
51---Kitchen---Wiping_with_rag---2.pkl,51,Kitchen,Wiping_with_rag,2,Audio,18.098,18.74,False
51---Kitchen---Wiping_with_rag---3.pkl,51,Kitchen,Wiping_with_rag,3,Audio,16.9,17.5,False
51---Misc---Alarm_clock---1.pkl,51,Misc,Alarm_clock,1,Audio,16.803,17.4,False
51---Misc---Alarm_clock---2.pkl,51,Misc,Alarm_clock,2,Audio,13.732,14.22,False
51---Misc---Alarm_clock---3.pkl,51,Misc,Alarm_clock,3,Audio,17.73,18.22,False
51---Misc---Clapping---1.pkl,51,Misc,Clapping,1,Audio,14.62,15.14,False
51---Misc---Clapping---2.pkl,51,Misc,Clapping,2,Audio,11.26,11.66,False
51---Misc---Clapping---3.pkl,51,Misc,Clapping,3,Audio,14.929,15.46,False
51---Misc---Coughing---1.pkl,51,Misc,Coughing,1,Audio,7.551,7.82,False
51---Misc---Coughing---2.pkl,51,Misc,Coughing,2,Audio,9.251,9.58,False
51---Misc---Coughing---3.pkl,51,Misc,Coughing,3,Audio,8.343,8.64,False
51---Misc---Drinking---1.pkl,51,Misc,Drinking,1,Audio,7.398,7.54,False
51---Misc---Drinking---2.pkl,51,Misc,Drinking,2,Audio,8.943,9.26,False
51---Misc---Drinking---3.pkl,51,Misc,Drinking,3,Audio,8.401,8.64,False
51---Misc---Knocking---1.pkl,51,Misc,Knocking,1,Audio,9.406,9.74,False
51---Misc---Knocking---2.pkl,51,Misc,Knocking,2,Audio,6.585,6.82,False
51---Misc---Knocking---3.pkl,51,Misc,Knocking,3,Audio,6.451,6.68,False
51---Misc---Laughing---1.pkl,51,Misc,Laughing,1,Audio,10.564,10.94,False
51---Misc---Laughing---2.pkl,51,Misc,Laughing,2,Audio,10.913,11.3,False
51---Misc---Laughing---3.pkl,51,Misc,Laughing,3,Audio,8.923,9.24,False
51---Misc---Scratching---1.pkl,51,Misc,Scratching,1,Audio,13.713,14.2,False
51---Misc---Scratching---2.pkl,51,Misc,Scratching,2,Audio,13.5,13.98,False
51---Misc---Scratching---3.pkl,51,Misc,Scratching,3,Audio,12.689,13.14,False
51---Other---Other---23.pkl,51,Other,Other,23,1kHz_Audio,7.398,7.66,True
51---Other---Other---78.pkl,51,Other,Other,78,1kHz_Audio,17.654,18.28,True
51---Other---Other---85.pkl,51,Other,Other,85,1kHz_Audio,42.291,43.4,True
51---Workshop---Drill in use---1.pkl,51,Workshop,Drill in use,1,Audio,5.369,5.56,False
51---Workshop---Drill in use---2.pkl,51,Workshop,Drill in use,2,Audio,12.747,13.2,False
51---Workshop---Drill in use---3.pkl,51,Workshop,Drill in use,3,Audio,7.204,7.46,False
51---Workshop---Hammering---1.pkl,51,Workshop,Hammering,1,Audio,14.099,14.6,False
51---Workshop---Hammering---2.pkl,51,Workshop,Hammering,2,Audio,15.258,15.8,False
51---Workshop---Hammering---3.pkl,51,Workshop,Hammering,3,Audio,16.127,16.7,False
51---Workshop---Sanding---1.pkl,51,Workshop,Sanding,1,Audio,15.625,16.18,False
51---Workshop---Sanding---2.pkl,51,Workshop,Sanding,2,Audio,15.683,16.24,False
51---Workshop---Sanding---3.pkl,51,Workshop,Sanding,3,Audio,15.316,15.86,False
51---Workshop---Screwing---1.pkl,51,Workshop,Screwing,1,Audio,15.819,16.38,False
51---Workshop---Screwing---2.pkl,51,Workshop,Screwing,2,Audio,17.595,18.22,False
51---Workshop---Screwing---3.pkl,51,Workshop,Screwing,3,Audio,11.84,12.26,False
51---Workshop---Vacuum in use---1.pkl,51,Workshop,Vacuum in use,1,Audio,20.936,21.68,False
51---Workshop---Vacuum in use---2.pkl,51,Workshop,Vacuum in use,2,Audio,18.425,19.08,False
51---Workshop---Vacuum in use---3.pkl,51,Workshop,Vacuum in use,3,Audio,17.035,17.64,False
53---All---Other---1.pkl,53,All,Other,1,1kHz_Audio,16.823,17.18,True
53---All---Other---2.pkl,53,All,Other,2,1kHz_Audio,17.751,18.06,True
53---All---Other---3.pkl,53,All,Other,3,1kHz_Audio,20.165,20.58,True
53---Bathroom---Brushing_hair---1.pkl,53,Bathroom,Brushing_hair,1,Audio,16.686,17.28,False
53---Bathroom---Brushing_hair---2.pkl,53,Bathroom,Brushing_hair,2,Audio,15.741,16.3,False
53---Bathroom---Brushing_hair---3.pkl,53,Bathroom,Brushing_hair,3,Audio,21.69,22.46,False
53---Bathroom---Hair_dryer_in_use---1.pkl,53,Bathroom,Hair_dryer_in_use,1,Audio,24.507,25.38,False
53---Bathroom---Hair_dryer_in_use---2.pkl,53,Bathroom,Hair_dryer_in_use,2,Audio,17.15,17.76,False
53---Bathroom---Hair_dryer_in_use---3.pkl,53,Bathroom,Hair_dryer_in_use,3,Audio,17.634,18.26,False
53---Bathroom---Shaver_in_use---1.pkl,53,Bathroom,Shaver_in_use,1,Audio,16.686,17.28,False
53---Bathroom---Shaver_in_use---2.pkl,53,Bathroom,Shaver_in_use,2,Audio,16.899,17.5,False
53---Bathroom---Shaver_in_use---3.pkl,53,Bathroom,Shaver_in_use,3,Audio,17.402,18.02,False
53---Bathroom---Toilet_flushing---1.pkl,53,Bathroom,Toilet_flushing,1,Audio,5.794,6.0,False
53---Bathroom---Toilet_flushing---2.pkl,53,Bathroom,Toilet_flushing,2,Audio,6.972,7.22,False
53---Bathroom---Toilet_flushing---3.pkl,53,Bathroom,Toilet_flushing,3,Audio,5.698,5.9,False
53---Bathroom---Toothbrushing---1.pkl,53,Bathroom,Toothbrushing,1,Audio,16.822,17.42,False
53---Bathroom---Toothbrushing---2.pkl,53,Bathroom,Toothbrushing,2,Audio,16.629,17.22,False
53---Bathroom---Toothbrushing---3.pkl,53,Bathroom,Toothbrushing,3,Audio,16.63,17.22,False
53---Bathroom---Washing_hands---1.pkl,53,Bathroom,Washing_hands,1,Audio,16.224,16.8,False
53---Bathroom---Washing_hands---2.pkl,53,Bathroom,Washing_hands,2,Audio,16.533,17.12,False
53---Bathroom---Washing_hands---3.pkl,53,Bathroom,Washing_hands,3,Audio,17.286,17.9,False
53---Kitchen---Blender_in_use---1.pkl,53,Kitchen,Blender_in_use,1,Audio,16.668,17.26,False
53---Kitchen---Blender_in_use---2.pkl,53,Kitchen,Blender_in_use,2,Audio,16.92,17.52,False
53---Kitchen---Blender_in_use---3.pkl,53,Kitchen,Blender_in_use,3,Audio,16.475,17.06,False
53---Kitchen---Chopping---1.pkl,53,Kitchen,Chopping,1,Audio,16.437,17.02,False
53---Kitchen---Chopping---2.pkl,53,Kitchen,Chopping,2,Audio,17.017,17.62,False
53---Kitchen---Chopping---3.pkl,53,Kitchen,Chopping,3,Audio,15.934,16.5,False
53---Kitchen---Grating---1.pkl,53,Kitchen,Grating,1,Audio,17.268,17.88,False
53---Kitchen---Grating---2.pkl,53,Kitchen,Grating,2,Audio,16.939,17.54,False
53---Kitchen---Grating---3.pkl,53,Kitchen,Grating,3,Audio,16.514,17.1,False
53---Kitchen---Microwave---1.pkl,53,Kitchen,Microwave,1,Audio,17.848,18.48,False
53---Kitchen---Microwave---2.pkl,53,Kitchen,Microwave,2,Audio,16.263,16.84,False
53---Kitchen---Microwave---3.pkl,53,Kitchen,Microwave,3,Audio,16.996,17.6,False
53---Kitchen---Pouring_pitcher---1.pkl,53,Kitchen,Pouring_pitcher,1,Audio,9.174,9.5,False
53---Kitchen---Pouring_pitcher---2.pkl,53,Kitchen,Pouring_pitcher,2,Audio,7.977,8.26,False
53---Kitchen---Pouring_pitcher---3.pkl,53,Kitchen,Pouring_pitcher,3,Audio,9.019,9.34,False
53---Kitchen---Twisting_jar---1.pkl,53,Kitchen,Twisting_jar,1,Audio,4.791,4.96,False
53---Kitchen---Twisting_jar---2.pkl,53,Kitchen,Twisting_jar,2,Audio,5.06,5.24,False
53---Kitchen---Twisting_jar---3.pkl,53,Kitchen,Twisting_jar,3,Audio,3.863,4.0,False
53---Kitchen---Washing_Utensils---1.pkl,53,Kitchen,Washing_Utensils,1,Audio,16.495,17.08,False
53---Kitchen---Washing_Utensils---2.pkl,53,Kitchen,Washing_Utensils,2,Audio,16.61,17.2,False
53---Kitchen---Washing_Utensils---3.pkl,53,Kitchen,Washing_Utensils,3,Audio,17.267,17.88,False
53---Kitchen---Wiping_with_rag---1.pkl,53,Kitchen,Wiping_with_rag,1,Audio,17.731,18.36,False
53---Kitchen---Wiping_with_rag---2.pkl,53,Kitchen,Wiping_with_rag,2,Audio,17.654,18.28,False
53---Kitchen---Wiping_with_rag---3.pkl,53,Kitchen,Wiping_with_rag,3,Audio,16.321,16.9,False
53---Misc---Alarm_clock---1.pkl,53,Misc,Alarm_clock,1,Audio,19.063,19.72,False
53---Misc---Alarm_clock---2.pkl,53,Misc,Alarm_clock,2,Audio,17.306,17.82,False
53---Misc---Alarm_clock---3.pkl,53,Misc,Alarm_clock,3,Audio,18.427,18.96,False
53---Misc---Clapping---1.pkl,53,Misc,Clapping,1,Audio,15.607,16.16,False
53---Misc---Clapping---2.pkl,53,Misc,Clapping,2,Audio,16.243,16.82,False
53---Misc---Clapping---3.pkl,53,Misc,Clapping,3,Audio,15.665,16.22,False
53---Misc---Coughing---1.pkl,53,Misc,Coughing,1,Audio,11.55,11.96,False
53---Misc---Coughing---2.pkl,53,Misc,Coughing,2,Audio,9.773,10.12,False
53---Misc---Coughing---3.pkl,53,Misc,Coughing,3,Audio,9.136,9.46,False
53---Misc---Drinking---1.pkl,53,Misc,Drinking,1,Audio,5.176,5.36,False
53---Misc---Drinking---2.pkl,53,Misc,Drinking,2,Audio,5.447,5.64,False
53---Misc---Drinking---3.pkl,53,Misc,Drinking,3,Audio,5.64,5.84,False
53---Misc---Knocking---1.pkl,53,Misc,Knocking,1,Audio,6.683,6.92,False
53---Misc---Knocking---2.pkl,53,Misc,Knocking,2,Audio,6.143,6.36,False
53---Misc---Knocking---3.pkl,53,Misc,Knocking,3,Audio,7.572,7.84,False
53---Misc---Laughing---1.pkl,53,Misc,Laughing,1,Audio,9.329,9.66,False
53---Misc---Laughing---2.pkl,53,Misc,Laughing,2,Audio,11.745,12.16,False
53---Misc---Laughing---3.pkl,53,Misc,Laughing,3,Audio,11.106,11.5,False
53---Misc---Scratching---1.pkl,53,Misc,Scratching,1,Audio,16.011,16.58,False
53---Misc---Scratching---2.pkl,53,Misc,Scratching,2,Audio,16.263,16.84,False
53---Misc---Scratching---3.pkl,53,Misc,Scratching,3,Audio,16.108,16.68,False
53---Other---Other---16.pkl,53,Other,Other,16,1kHz_Audio,16.165,16.74,True
53---Other---Other---17.pkl,53,Other,Other,17,1kHz_Audio,18.252,18.9,True
53---Other---Other---27.pkl,53,Other,Other,27,1kHz_Audio,6.336,6.56,True
53---Workshop---Drill in use---1.pkl,53,Workshop,Drill in use,1,Audio,3.129,3.24,False
53---Workshop---Drill in use---2.pkl,53,Workshop,Drill in use,2,Audio,10.642,11.02,False
53---Workshop---Drill in use---3.pkl,53,Workshop,Drill in use,3,Audio,4.538,4.7,False
53---Workshop---Hammering---1.pkl,53,Workshop,Hammering,1,Audio,15.993,16.56,False
53---Workshop---Hammering---2.pkl,53,Workshop,Hammering,2,Audio,16.399,16.98,False
53---Workshop---Hammering---3.pkl,53,Workshop,Hammering,3,Audio,16.051,16.62,False
53---Workshop---Sanding---1.pkl,53,Workshop,Sanding,1,Audio,15.683,16.24,False
53---Workshop---Sanding---2.pkl,53,Workshop,Sanding,2,Audio,16.572,17.16,False
53---Workshop---Sanding---3.pkl,53,Workshop,Sanding,3,Audio,15.375,15.92,False
53---Workshop---Screwing---1.pkl,53,Workshop,Screwing,1,Audio,10.411,10.78,False
53---Workshop---Screwing---2.pkl,53,Workshop,Screwing,2,Audio,12.671,13.12,False
53---Workshop---Screwing---3.pkl,53,Workshop,Screwing,3,Audio,11.763,12.18,False
53---Workshop---Vacuum in use---1.pkl,53,Workshop,Vacuum in use,1,Audio,17.944,18.58,False
53---Workshop---Vacuum in use---2.pkl,53,Workshop,Vacuum in use,2,Audio,17.596,18.22,False
53---Workshop---Vacuum in use---3.pkl,53,Workshop,Vacuum in use,3,Audio,17.558,18.18,False
55---All---Other---1.pkl,55,All,Other,1,1kHz_Audio,17.709,18.24,True
55---All---Other---2.pkl,55,All,Other,2,1kHz_Audio,17.942,18.56,True
55---All---Other---3.pkl,55,All,Other,3,1kHz_Audio,18.752,19.36,True
55---Bathroom---Brushing_hair---1.pkl,55,Bathroom,Brushing_hair,1,Audio,18.655,19.3,False
55---Bathroom---Brushing_hair---2.pkl,55,Bathroom,Brushing_hair,2,Audio,18.153,18.8,False
55---Bathroom---Brushing_hair---3.pkl,55,Bathroom,Brushing_hair,3,Audio,17.632,18.24,False
55---Bathroom---Hair_dryer_in_use---1.pkl,55,Bathroom,Hair_dryer_in_use,1,Audio,16.937,17.54,False
55---Bathroom---Hair_dryer_in_use---2.pkl,55,Bathroom,Hair_dryer_in_use,2,Audio,16.956,17.56,False
55---Bathroom---Hair_dryer_in_use---3.pkl,55,Bathroom,Hair_dryer_in_use,3,Audio,16.512,17.1,False
55---Bathroom---Shaver_in_use---1.pkl,55,Bathroom,Shaver_in_use,1,Audio,16.589,17.18,False
55---Bathroom---Shaver_in_use---2.pkl,55,Bathroom,Shaver_in_use,2,Audio,16.492,17.08,False
55---Bathroom---Shaver_in_use---3.pkl,55,Bathroom,Shaver_in_use,3,Audio,16.725,17.32,False
55---Bathroom---Toilet_flushing---1.pkl,55,Bathroom,Toilet_flushing,1,Audio,5.369,5.56,False
55---Bathroom---Toilet_flushing---2.pkl,55,Bathroom,Toilet_flushing,2,Audio,4.558,4.72,False
